level,page_num,block_num,par_num,line_num,word_num,left,top,width,height,conf,text
5,1,1,1,23,4,252,945,90,18,96.86586,Warzone
5,1,1,1,23,5,348,944,68,19,96.392807,#1305
5,1,1,1,23,6,491,907,144,66,17.271416,"""ez"
5,1,1,1,24,1,134,1001,25,16,67.518364,xy
5,1,1,1,24,2,169,993,37,22,96.612236,Top
5,1,1,1,24,3,214,993,12,17,96.419243,8
5,1,1,1,24,4,235,992,76,23,96.191444,Players
5,1,1,1,24,5,318,992,87,18,96.265663,Advance
5,1,1,1,24,6,412,994,20,16,97.005257,to
5,1,1,1,24,7,440,992,33,18,96.965599,the
5,1,1,1,24,8,480,992,106,18,96.513336,Semi-final
